Time,Tweet By,text,Is_a_Retweet,Orginal Author,Reply to Tweet - Name,Quote Status,Language,Retweet-Count,Favorite-Count,Source -URL
2016-05-01 14:00:42,HillaryClinton,"Raise the minimum wage
Ensure paid leave
Protect union rights

If we want to raise incomes we have to stand with workers MayDay",False,,,False,en,2214,5371,http://twitter.com
2016-05-01 13:59:20,realDonaldTrump,Thank you Indiana! Trump2016 ,False,,,False,en,6394,17104,http://twitter.com/download/iphone
2016-05-01 03:10:35,realDonaldTrump,I will be in Indiana on Sunday and Monday at four MAKE AMERICA GREAT AGAIN rallies See you there!,False,,,False,en,5636,17713,http://twitter.com/download/android
2016-05-01 00:48:28,HillaryClinton,If standing up for women is playing the WomanCard ,False,,,False,en,2114,6034,http://twitter.com/download/iphone
2016-04-30 23:33:19,realDonaldTrump,Thank you MikeOzanian for the nice comments on FoxNews today Great job!,False,,,False,en,2557,9856,http://twitter.com/download/android
2016-04-30 22:28:07,HillaryClinton,"The WomanCard

Fighting for womens rights is a card wed play any day
",False,,,False,en,1622,3840,http://twitter.com
2016-04-30 20:50:42,realDonaldTrump,"Trump locks down Delaware GOP delegates Trump2016 MAGA 
",False,,,False,en,4413,12058,http://twitter.com/download/iphone
2016-04-30 18:30:12,HillaryClinton,"Theres a lot more that unites us than divides us
",False,,,False,en,1314,2765,http://twitter.com
2016-04-30 17:21:35,realDonaldTrump,The economy is bad and getting worsealmost ZERO growth this quarter Nobody can beat me on the economy and jobs MAKE AMERICA GREAT AGAIN,False,,,False,en,8206,22625,http://twitter.com/download/android
2016-04-30 15:53:30,realDonaldTrump,LexingtonBobby FoxNews tedcruz realDonaldTrump ,False,,,False,und,3843,8903,http://twitter.com/download/android
2016-04-30 14:19:32,HillaryClinton,If you see a bully stand up to him ,False,,,False,en,2258,4427,http://twitter.com
2016-04-30 13:31:13,realDonaldTrump,The protesters in California were thugs and criminals Many are professionals They should be dealt with strongly by law enforcement!,False,,,False,en,12670,35464,http://twitter.com/download/android
2016-04-30 03:07:59,realDonaldTrump,AC360  Anderson so amazing Your mother is and always has been an incredible woman!,False,,,False,en,2996,12757,http://twitter.com/download/android
2016-04-30 01:25:26,HillaryClinton,Lower wages! No paid family leave! Limited access to health care! Just some of the perks of your WomanCard ,False,,,False,en,1666,3320,https://about.twitter.com/products/tweetdeck
2016-04-29 21:58:31,HillaryClinton,"Get your own WomanCard 

does not include a 21 discount on your purchases ",False,,,False,en,1211,2763,https://about.twitter.com/products/tweetdeck
2016-04-29 20:29:50,HillaryClinton,An entire deck of woman cards Deal us in ,False,,,False,en,771,1852,https://about.twitter.com/products/tweetdeck
2016-04-29 18:47:20,HillaryClinton,What can we do to fight the Zika threat Hillary answers on Quora ,False,,,False,en,497,943,https://about.twitter.com/products/tweetdeck
2016-04-29 18:28:05,realDonaldTrump,We are now at 1001 delegates We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!,False,,,False,en,12500,33102,http://twitter.com/download/android
2016-04-29 16:04:46,realDonaldTrump,Thank you Indiana! Trump2016 ,False,,,False,en,7793,20270,http://twitter.com/download/iphone
2016-04-29 13:46:49,realDonaldTrump,Crooked Hillary Clinton perhaps the most dishonest person to have ever run for the presidency is also one of the all time great enablers!,False,,,False,en,10283,26143,http://twitter.com/download/android
2016-04-29 13:07:11,HillaryClinton,"If you see bigotry oppose it If you see violence condemn it If you see a bully stand up to him
",False,,,False,en,3004,5796,http://twitter.com
2016-04-29 11:22:04,realDonaldTrump,Wow the ridiculous deal made between LyinTed Cruz and 1 for 42 John Kasich has just blown up What a dumb deal  dead on arrival!,False,,,False,en,5811,19013,http://twitter.com/download/android
2016-04-29 04:24:09,realDonaldTrump,Thank you Costa Mesa California! 31000 people tonight with thousands turned away I will be back! Trump2016 ,False,,,False,en,10203,31105,http://twitter.com/download/iphone
2016-04-29 04:08:34,realDonaldTrump,"New York Yankees President Randy Levine End of the Republican Party If Donald Trump Not Nominated  
",False,,,False,en,4296,11913,http://twitter.com/download/iphone
2016-04-29 02:07:12,HillaryClinton,Want one Chip in now  WomanCard ,False,,,False,en,1151,2451,http://twitter.com/download/iphone
2016-04-29 01:10:51,HillaryClinton,"If fighting for women is playing the WomanCard what card is Trump playing
",False,,,False,en,1918,3648,http://twitter.com
2016-04-29 00:40:56,realDonaldTrump,I will be interviewed on foxandfriends with the legendary Coach Bobby Knight tomorrow morning Enjoy! INDPrimary ,False,,,False,en,3934,13689,http://twitter.com/download/iphone
2016-04-29 00:14:03,HillaryClinton,Hate isnt an American value ,False,,,False,en,1937,4773,https://about.twitter.com/products/tweetdeck
2016-04-28 23:11:58,realDonaldTrump,MakeAmericaGreatAgain Trump2016 ,False,,,False,und,4609,12419,http://twitter.com/download/iphone
2016-04-28 22:41:21,realDonaldTrump,MakeAmericaGreatAgain ,False,,,False,und,4376,11871,http://twitter.com/download/iphone
2016-04-28 22:31:51,HillaryClinton,Fact Donald Trump said women should be punished for seeking an abortion ,False,,,False,en,829,1409,https://about.twitter.com/products/tweetdeck
2016-04-28 21:50:12,HillaryClinton,Couldnt agree more PattyMurray Its time for Republicans to address this threat  H ,False,,,True,en,567,1154,https://about.twitter.com/products/tweetdeck
2016-04-28 21:18:26,realDonaldTrump,"Thank you Evansville Indiana! 
MakeAmericaGreatAgain ",False,,,False,en,4485,12848,http://twitter.com/download/iphone
2016-04-28 21:00:49,HillaryClinton,TBT to 2008 when Hillary helped make emergency contraception available over the counter ,False,,,False,en,956,2841,https://about.twitter.com/products/tweetdeck
2016-04-28 19:11:32,HillaryClinton,"jimmyfallon Does Donald Trump intimidate you

Hillary No TBT
",False,,,False,en,2015,4443,http://twitter.com
2016-04-28 17:46:30,HillaryClinton,"Candidate Trump opposes equal pay paid leave and Planned Parenthood

President Trump Same
",False,,,False,en,2087,3281,http://twitter.com
2016-04-28 17:12:59,HillaryClinton,Capt Kristen Griest is about to become the Armys first female infantry officer Well done  H,False,,,False,en,1073,2936,https://about.twitter.com/products/tweetdeck
2016-04-28 16:23:09,realDonaldTrump,"Heading to rally with Bobby now! See you soon!
",False,,,False,en,4673,14112,http://twitter.com
2016-04-28 13:25:54,realDonaldTrump,So many false and phony TV commercials being broadcast in Indiana Reminds me of Florida where thousands were put upI won in a landslide!,False,,,False,en,5534,16647,http://twitter.com/download/android
2016-04-28 12:57:30,HillaryClinton,"Everything I say Im going to do folks realDonaldTrump
",False,,,False,en,3195,4238,http://twitter.com
2016-04-28 12:14:37,realDonaldTrump,I will be in Evansville Indiana with the great Bobby Knight who last night endorsed me at 1200 this afternoon See you there!,False,,,False,en,3739,12447,http://twitter.com/download/android
2016-04-28 11:31:48,realDonaldTrump,Lyin Ted Cruz who can never beat Hillary Clinton and has NO path to victory has chosen a VPcandidate who failed badly in her own effort,False,,,False,en,5736,18958,http://twitter.com/download/android
2016-04-28 10:47:06,realDonaldTrump,I will be interviewed on the TODAYshow at 700 AM this morning Enjoy!,False,,,False,en,1531,7478,http://twitter.com/download/android
2016-04-28 10:41:35,realDonaldTrump,Thank you to all for the wonderful reviews of my foreign policy speech I will soon be speaking in great detail on numerous other topics!,False,,,False,en,4511,16869,http://twitter.com/download/android
2016-04-28 04:01:16,realDonaldTrump,AnnetteJeanne I cried when they said you made a clean sweep of all 5 states I was SO HAPPY! I really adore you Mr Trump so much,False,,,False,en,2623,11151,http://twitter.com/download/android
2016-04-28 03:49:52,realDonaldTrump,Getting the strong endorsement of the great coach Bobby Knight has been a highlight of my stay in Indiana Big speech tomorrow with Bobby!,False,,,False,en,4420,16795,http://twitter.com/download/android
2016-04-28 03:17:17,realDonaldTrump,I am in Indiana where we just had a great rally Fantastic people! Staying at a Holiday Inn Express  new and clean not bad!,False,,,False,en,5584,21922,http://twitter.com/download/android
2016-04-28 01:50:05,realDonaldTrump,Thank you Laura!  ,False,,,True,en,3479,10792,http://twitter.com/download/iphone
2016-04-28 01:47:39,realDonaldTrump,"Thank you for the endorsement Coach Bobby Knight! I will never forget it!
 ",False,,,False,en,5539,15846,http://twitter.com/download/iphone
2016-04-28 00:14:28,HillaryClinton,"Turning away Muslims pitting Americans against each other inciting violence and chaosthese arent our values
",False,,,False,en,2658,4541,http://twitter.com
2016-04-27 22:59:28,HillaryClinton,The US has 5 of the worlds women but nearly 30 of its women prisoners The consequences are devastating ,False,,,False,en,875,1456,https://about.twitter.com/products/tweetdeck
2016-04-27 22:15:14,HillaryClinton,Yikes ,False,,,False,en,836,1660,https://about.twitter.com/products/tweetdeck
2016-04-27 22:14:51,realDonaldTrump,"Join me on greta from Indianapolis Indiana at 7pmE! Enjoy! Trump2016 
",False,,,False,en,2490,8326,http://twitter.com/download/iphone
2016-04-27 20:22:25,realDonaldTrump,THANK YOU Connecticut Delaware Maryland Pennsylvania and Rhode Island! MakeAmericaGreatAgain ,False,,,False,en,4818,15208,http://twitter.com/download/iphone
2016-04-27 20:03:43,HillaryClinton,Donald Trumps foreign policy isnt just offensive its dangerous  ,False,,,False,en,1974,3405,https://about.twitter.com/products/tweetdeck
2016-04-27 18:51:08,realDonaldTrump,Agreed! ,False,,,False,en,9572,20003,http://twitter.com/download/iphone
2016-04-27 18:50:30,HillaryClinton,So if fighting for women is playing the WomanCard well ,False,,HillaryClinton,False,en,2847,6124,https://about.twitter.com/products/tweetdeck
2016-04-27 18:44:35,HillaryClinton,Trumps rhetoric is just the beginning Hes dismissed equal pay Wouldnt support paid family leave Would defund Planned Parenthood,False,,HillaryClinton,False,en,921,1820,https://about.twitter.com/products/tweetdeck
2016-04-27 18:38:55,HillaryClinton,Women still face too many barriersa president shouldnt be part of the problem Comments like Trumps set us back,False,,HillaryClinton,False,en,889,1680,https://about.twitter.com/products/tweetdeck
2016-04-27 18:35:37,realDonaldTrump,Thank you Newt! ,False,,,True,en,4860,13918,http://twitter.com/download/iphone
2016-04-27 18:32:08,HillaryClinton,They might make flashy headlines but Trumps comments arent a joke Hillary can handle these attacks Millions of women shouldnt have to,False,,HillaryClinton,False,en,1029,1940,https://about.twitter.com/products/tweetdeck
2016-04-27 18:26:04,HillaryClinton,Last night the womancard This morning Trump said he hasnt recovered from Hillarys shouting Really ,False,,HillaryClinton,False,en,1870,3476,https://about.twitter.com/products/tweetdeck
2016-04-27 18:19:43,HillaryClinton,After a week of reports that Trump would change his tone heading into the general election once again hes letting his true colors show,False,,,False,en,1478,3957,https://about.twitter.com/products/tweetdeck
2016-04-27 17:46:35,realDonaldTrump,Thanks Dave! ,False,,,True,en,2501,9005,http://twitter.com/download/iphone
2016-04-27 17:44:18,realDonaldTrump,Thanks! ,False,,,True,en,2440,8716,http://twitter.com/download/iphone
2016-04-27 17:38:27,realDonaldTrump,Thank you! WE will MAKE AMERICA GREAT AGAIN! ,False,,,True,en,3536,10986,http://twitter.com/download/iphone
2016-04-27 17:35:19,realDonaldTrump,Thank you! ,False,,,True,en,2215,7888,http://twitter.com/download/iphone
2016-04-27 17:30:50,HillaryClinton,Donald Trumps antiMuslim rhetoric goes against everything we stand for ,False,,,False,en,1326,3104,https://about.twitter.com/products/tweetdeck
2016-04-27 16:22:49,HillaryClinton,"Civil rights and voting rights
Workers rights and womens rights

Lets defend them all
",False,,,False,en,1253,2571,http://twitter.com
2016-04-27 14:29:00,HillaryClinton,"Fighting for womens health care equal pay and paid leave
Or as Donald Trump says playing the womans card
",False,,,False,en,2845,5296,http://twitter.com
2016-04-27 13:03:43,HillaryClinton,That is how progress gets made We have to be both dreamers and doers Hillary last night in PA ,False,,,False,en,1747,4068,https://about.twitter.com/products/tweetdeck
2016-04-27 03:54:21,HillaryClinton,"Caught your speech realDonaldTrump About that womans card
",False,,,False,en,5261,9636,http://twitter.com
2016-04-27 03:06:48,HillaryClinton,"Imagine a tomorrow where hard work is honored families are supported communities are strong and love trumps hate
",False,,,False,en,1679,3720,http://twitter.com
2016-04-27 02:37:28,HillaryClinton,Thank you Connecticut ,False,,,False,en,1675,4568,https://about.twitter.com/products/tweetdeck
2016-04-27 01:52:14,HillaryClinton,Text IMWITHHER to 47246 to tell Hillary youve got her back ,False,,,False,en,698,1912,https://about.twitter.com/products/tweetdeck
2016-04-27 01:39:28,HillaryClinton,Thanks to you victory is in sight Pitch in 1 and lets go win this nomination ,False,,,False,en,566,1463,https://about.twitter.com/products/tweetdeck
2016-04-27 01:28:16,HillaryClinton,Lets go forward Lets win the nomination Hillary  ,False,,,False,en,1167,2557,https://about.twitter.com/products/tweetdeck
2016-04-27 01:26:30,HillaryClinton,Imagine a tomorrow wherelove trumps hate Hillary,False,,,False,en,2168,4056,https://about.twitter.com/products/tweetdeck
2016-04-27 01:24:11,HillaryClinton,Imagine a tomorrow where instead of building walls were breaking down barriers Hillary ,False,,,False,en,1942,4570,https://about.twitter.com/products/tweetdeck
2016-04-27 01:23:33,HillaryClinton,If fighting for womens health care and paid family leave and equal pay is playing the woman card then deal me in Hillary,False,,,False,en,3806,8342,https://about.twitter.com/products/tweetdeck
2016-04-27 01:22:08,HillaryClinton,"Civil rights amp voting rights
Workers rights amp womens rights
LGBT rights and rights for people with disabilities

Lets defend them all",False,,,False,en,1679,3686,https://about.twitter.com/products/tweetdeck
2016-04-27 01:21:31,HillaryClinton,We all agree that wages are too low and inequality is too high That Wall Street can never again be allowed to threaten Main Street,False,,,False,en,753,2094,https://about.twitter.com/products/tweetdeck
2016-04-27 01:20:44,HillaryClinton,We can build on a strong progressive tradition from Franklin Roosevelt to Barack Obama Hillary,False,,,False,en,875,2055,https://about.twitter.com/products/tweetdeck
2016-04-27 01:20:11,HillaryClinton,Whether you support Senator Sanders or you support me theres much more that unites us than divides us Hillary,False,,,False,en,1795,3705,https://about.twitter.com/products/tweetdeck
2016-04-27 01:18:31,HillaryClinton,Our campaign is about restoring peoples confidence in our ability to solve problems together Hillary,False,,,False,en,711,1672,https://about.twitter.com/products/tweetdeck
2016-04-27 01:17:08,HillaryClinton,Americans are hungry for solutions They dont just want us to diagnose problems they want us to solve them,False,,,False,en,956,2414,https://about.twitter.com/products/tweetdeck
2016-04-27 01:15:14,HillaryClinton,"More than 11 million have donated
Chip in now to join this team ",False,,,False,en,396,934,https://about.twitter.com/products/tweetdeck
2016-04-27 01:14:18,HillaryClinton,Were going to come back to Philadelphiawith the most votes and the most pledged delegates Well unify our party to win this election,False,,,False,en,768,1885,https://about.twitter.com/products/tweetdeck
2016-04-27 01:13:11,HillaryClinton,Watch live Hillary speaks on tonights primary results in Philadelphia ,False,,,False,en,289,704,https://about.twitter.com/products/tweetdeck
2016-04-27 01:06:55,HillaryClinton,Tonights wins belong to every organizer volunteer donor and supporter whove built this campaign Thank you ,False,,,False,en,1570,4067,https://about.twitter.com/products/tweetdeck
2016-04-27 01:02:47,realDonaldTrump,Thank you Delaware! Trump2016 ,False,,,False,en,5285,17176,http://twitter.com/download/iphone
2016-04-27 00:53:41,HillaryClinton,Vote by vote state by state this team is building something special Thanks for believing H ,False,,,False,en,2845,8772,https://about.twitter.com/products/tweetdeck
2016-04-27 00:50:32,HillaryClinton,Pennsylvania! Thanks to everyone who made this possible This win is yours ,False,,,False,en,2414,5677,https://about.twitter.com/products/tweetdeck
2016-04-27 00:38:27,HillaryClinton,We did it Delaware! ,False,,,False,en,1464,3887,https://about.twitter.com/products/tweetdeck
2016-04-27 00:28:31,realDonaldTrump,Thank you Rhode Island! Trump2016 ,False,,,False,en,5754,18404,http://twitter.com/download/iphone
2016-04-27 00:18:57,realDonaldTrump,Thank you Connecticut! Trump2016 ,False,,,False,en,5991,18378,http://twitter.com/download/iphone
2016-04-27 00:14:19,realDonaldTrump,Thank you Pennsylvania! Trump2016 ,False,,,False,en,8233,21643,http://twitter.com/download/iphone
2016-04-27 00:08:20,realDonaldTrump,Thank you Maryland! Trump2016 ,False,,,False,en,6821,18625,http://twitter.com/download/iphone
2016-04-27 00:02:35,HillaryClinton,Thank you Maryland ,False,,,False,en,2431,5882,https://about.twitter.com/products/tweetdeck
2016-04-26 22:16:56,HillaryClinton,Three answers from last nights MSNBC town hall that you should see ,False,,,False,en,434,893,https://about.twitter.com/products/tweetdeck
2016-04-26 21:43:11,HillaryClinton,Love this Great to see Chobani sharing its success with the employees who helped make it possible H ,False,,,True,en,988,2371,https://about.twitter.com/products/tweetdeck
2016-04-26 21:25:25,HillaryClinton,Polls close soon in CT DE MD PA and RI Confirm where to go here then head over  ,False,,,False,en,651,1346,https://about.twitter.com/products/tweetdeck
2016-04-26 20:38:13,HillaryClinton,"We are not a postracial society We still struggle with racismand its not only wrong its holding us back
",False,,,False,en,1159,2323,http://twitter.com
2016-04-26 19:55:15,realDonaldTrump,Thank you America! Trump2016 ,False,,,False,en,7637,20607,http://twitter.com/download/iphone
2016-04-26 19:07:42,HillaryClinton,"If our leaders wont stand up to the gun lobby we need to hold them accountable
",False,,,False,en,813,1741,http://twitter.com
2016-04-26 18:12:15,realDonaldTrump,"Lets MakeAmericaGreatAgain Maryland! VoteTrump 
",False,,,False,en,2773,8703,http://twitter.com/download/iphone
2016-04-26 18:12:06,realDonaldTrump,You have until 8pm to VoteTrump Delaware! ,False,,,False,en,2364,7447,http://twitter.com/download/iphone
2016-04-26 18:05:25,realDonaldTrump,"Thank you for a great day yesterday Rhode Island! VoteTrump
",False,,,False,en,2422,8067,http://twitter.com/download/iphone
2016-04-26 18:03:39,realDonaldTrump,Six hours left to VoteTrump Connecticut! ,False,,,False,en,2318,7250,http://twitter.com/download/iphone
2016-04-26 18:02:10,realDonaldTrump,"Lets go Pennsylvania! VoteTrump 
",False,,,False,en,2858,8463,http://twitter.com/download/iphone
2016-04-26 17:43:15,realDonaldTrump,How bad is the New York Timesthe most inaccurate coverage constantly Always trying to belittle Paper has lost its way!,False,,,False,en,2748,10059,http://twitter.com
2016-04-26 17:05:19,HillaryClinton,Live in CT DE MD PA or RI Go vote Hillary needs you Text WHERE to 47246 to find your polling place ,False,,,False,en,1045,2114,https://about.twitter.com/products/tweetdeck
2016-04-26 16:42:19,HillaryClinton,"Women deserve the same rights as men in every aspect of our economy and our societyat home and around the world
",False,,,False,en,1406,2622,http://twitter.com
2016-04-26 16:18:18,realDonaldTrump,"Thank you for the incredible support Melania Barron Ivanka Jared Tiffany Don Vanessa Eric and Lara!
",False,,,False,en,4205,12878,http://twitter.com/download/iphone
2016-04-26 16:07:35,realDonaldTrump,Bernie Sanders has been treated terribly by the Democratsboth with delegates amp otherwise He should show them and run as an Independent!,False,,,False,en,11922,30576,http://twitter.com
2016-04-26 15:39:01,HillaryClinton,Its Primary Day in CT DE MD PA and RI If youre with Hillary add your name and make a plan to vote today ,False,,,False,en,628,1277,https://about.twitter.com/products/tweetdeck
2016-04-26 15:09:28,HillaryClinton,Primarias en Connecticut Maryland Pensilvania Delaware y Rhode Island EstoyConElla  ,False,,,False,en,444,896,https://about.twitter.com/products/tweetdeck
2016-04-26 14:06:38,HillaryClinton,"Weve heard way too much hateful rhetoric in this campaign

We need more love and kindness
",False,,,False,en,1283,2666,http://twitter.com
2016-04-26 13:33:24,realDonaldTrump,"Thank you DonaldJTrumpJr amp EricTrump Trump2016 
",False,,,False,en,4225,10347,http://twitter.com/download/iphone
2016-04-26 12:59:23,HillaryClinton,Voters in CT DE MD PA and RI head to the polls today RT this if youre voting for Hillary ,False,,,False,en,2439,4481,https://about.twitter.com/products/tweetdeck
2016-04-26 12:47:24,realDonaldTrump,"MAKE AMERICA GREAT AGAIN!
 ",False,,,False,en,4074,10500,http://twitter.com/download/iphone
2016-04-26 10:42:39,realDonaldTrump,The CruzKasich pact is under great strain This joke of a deal is falling apart not being honored and almost dead Very dumb!,False,,,False,en,5330,17161,http://twitter.com/download/android
2016-04-26 04:14:18,HillaryClinton,"Americas gun violence epidemic is out of control No more excuseswe need to act to save lives
",False,,,False,en,1537,3196,http://twitter.com
2016-04-26 01:52:44,HillaryClinton,Im a feminist because I believe women deserve the same rights as men Hillary MSNBCTownhall,False,,,False,en,2302,5553,https://about.twitter.com/products/tweetdeck
2016-04-26 01:52:16,realDonaldTrump,"Thank you WilkesBarre Pennsylvania! 
MakeAmericaGreatAgain Trump2016 
",False,,,False,en,4881,13050,http://twitter.com/download/iphone
2016-04-26 01:46:39,HillaryClinton,As a white person I have to talk about racism more We are not a postracial society Hillary to Maddow MSNBCTownhall,False,,,False,en,1375,3390,https://about.twitter.com/products/tweetdeck
2016-04-26 01:28:08,realDonaldTrump,"Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN! 
CTPrimary DEPrimary MDPrimary PAPrimary RIPrimary
",False,,,False,en,4806,11128,http://twitter.com/download/iphone
2016-04-26 00:48:21,HillaryClinton,"Eightyearold Noah became part of Hillarys Secret Service detail this weekend Heres how
",False,,,False,en,1244,3097,http://twitter.com
2016-04-25 23:05:42,HillaryClinton,Connecticut Maryland Pensilvania Delaware y Rhode Island  EstoyConElla ,False,,,False,en,562,1176,https://about.twitter.com/products/tweetdeck
2016-04-25 22:11:06,realDonaldTrump,Passing what was once a vibrant manufacturing area in Pennsylvania So sad! MakeAmericaGreatAgain ,False,,,False,en,7826,20210,http://twitter.com/download/iphone
2016-04-25 22:06:26,realDonaldTrump,"Thank you West Chester Pennsylvania!
PAPrimary VoteTrump
 ",False,,,False,en,3203,9407,http://twitter.com/download/iphone
2016-04-25 21:54:55,realDonaldTrump,"Thank you Warwick Rhode Island!
RIPrimary VoteTrump 
 ",False,,,False,en,2769,8469,http://twitter.com/download/iphone
2016-04-25 21:28:41,HillaryClinton,Voters can count on her to bring that same passion for getting the job done to the White House ,False,,,False,en,726,1683,https://about.twitter.com/products/tweetdeck
2016-04-25 20:02:33,HillaryClinton,Shes more accomplished than any other candidate PhillyDailyNews ,False,,,False,en,924,1965,https://about.twitter.com/products/tweetdeck
2016-04-25 18:59:52,HillaryClinton,"This might sound strange coming from a presidential candidate but what we really need is more love and kindness
",False,,,False,en,1644,3774,http://twitter.com
2016-04-25 17:15:47,HillaryClinton,In 1990 explorer and marine biologist Sylvia Earle became the first woman appointed chief scientist at NOAA ,False,,,False,en,1281,3048,https://about.twitter.com/products/tweetdeck
2016-04-25 16:16:27,realDonaldTrump,On the way to the great state of Rhode Island big rally Then to Pennsylvania for rest of day and night!,False,,,False,en,3515,12024,http://twitter.com
2016-04-25 16:15:58,realDonaldTrump,Kasich just announced that he wants the people of Indiana to vote for him Typical politician  cant make a deal work,False,,,False,en,4958,14287,http://twitter.com
2016-04-25 16:06:35,HillaryClinton,Ms Clinton has advanced realistic well thought out proposals BaltimoreSun  ,False,,,False,en,1050,2435,https://about.twitter.com/products/tweetdeck
2016-04-25 15:10:00,HillaryClinton,Editorial boards in Tuesday primary states are urging their readers to vote for Hillary Clinton Heres why ,False,,,False,en,804,1531,https://about.twitter.com/products/tweetdeck
2016-04-25 14:04:59,HillaryClinton,"Lets stand together to do all the good we can in all the ways we can for as long as we can
",False,,,False,en,1949,3426,http://twitter.com
2016-04-25 11:59:06,realDonaldTrump,Shows how weak and desperate Lyin Ted is when he has to team up with a guy who openly cant stand him and is only 1 win and 38 losses,False,,,False,en,7017,18835,http://twitter.com/download/android
2016-04-25 11:54:21,realDonaldTrump,Lyin Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up collusion in a two on one Shows weakness!,False,,,False,en,7891,21339,http://twitter.com/download/android
2016-04-25 03:49:17,realDonaldTrump,Lyin Ted and Kasich are mathematically dead and totally desperate Their donors amp special interest groups are not happy with them Sad!,False,,,False,en,8010,22914,http://twitter.com/download/android
2016-04-25 03:39:58,realDonaldTrump,Wow just announced that Lyin Ted and Kasich are going to collude in order to keep me from getting the Republican nomination DESPERATION!,False,,,False,en,11907,29255,http://twitter.com/download/android
2016-04-25 01:27:12,realDonaldTrump,I am happy to hear how badly the nytimes is doing It is a seriously failing paper with readership which is way down Becoming irrelevant!,False,,,False,en,4613,14887,http://twitter.com/download/android
2016-04-25 00:24:08,HillaryClinton,"Everybody has a story Everybody has a life worth dignity and protection
",False,,,False,en,1615,3532,http://twitter.com
2016-04-24 19:05:04,HillaryClinton,Not interested in endorsements from people who deny climate science and try to make it harder for people to vote ,False,,,True,en,4500,8694,https://about.twitter.com/products/tweetdeck
2016-04-24 16:12:52,HillaryClinton,"When someone shows you who they are believe them Trump has shown us who he is
",False,,,False,en,3668,5525,http://twitter.com
2016-04-24 14:05:43,realDonaldTrump,DiamondandSilk DonaldJTrumpJr awesome job on CNNSotu DonaldTrump has integrity amp he refuses 2 play the game call Delegate Bribery,False,,,False,en,3701,10776,http://twitter.com/download/android
2016-04-24 14:05:36,HillaryClinton,Women gathered in Seneca Falls 170 years ago to demand suffrage ChelseaClinton visited before voting for her mom ,False,,,False,en,909,2296,https://about.twitter.com/products/tweetdeck
2016-04-24 14:03:48,realDonaldTrump,newtgingrich NYPrimary turned Trump from frontrunner into presumptive GOP nominee  ,False,,,False,en,4579,11336,http://twitter.com/download/android
2016-04-24 14:01:37,realDonaldTrump,I will be in Maryland this afternoon for a major rally Things are looking good for Tuesday!,False,,,False,en,3579,12274,http://twitter.com/download/android
2016-04-24 13:58:53,realDonaldTrump,AndreBauer  Great job and advice on CNN  jaketapper  Thank you!,False,,,False,en,1651,6460,http://twitter.com/download/android
2016-04-24 02:01:25,realDonaldTrump,Borisep was great on JudgeJeanine tonight Very smart commentary that will prove to be correct!,False,,,False,en,2515,8793,http://twitter.com/download/android
2016-04-24 01:48:17,realDonaldTrump,As soon as John Kasich is hit with negative ads he will drop like a rock in the polls against Crooked Hillary Clinton I will win!,False,,,False,en,4680,16135,http://twitter.com/download/android
2016-04-24 01:41:57,realDonaldTrump,I had a great day campaigning in Connecticut Looking for a big vote on Tuesday!,False,,,False,en,3030,11426,http://twitter.com/download/android
2016-04-24 00:55:43,realDonaldTrump,Congratulations to seanhannity on his great ratings and ratings increase as reported by the AP today Amazing job!,False,,,False,en,4136,14257,http://twitter.com/download/android
2016-04-23 21:01:37,HillaryClinton,Every child in America deserves clean air to breathe clean water to drink and a safe and healthy place to live ,False,,,False,en,1308,2762,http://twitter.com
2016-04-23 20:29:50,realDonaldTrump,Lynne Ryan  just read your great story in the NY Times  I am proud of you Thanks! ,False,,,False,en,4389,15201,http://twitter.com/download/iphone
2016-04-23 19:30:58,realDonaldTrump,"Thank you Delaware! Trump2016 
MakeAmericaGreatAgain TrumpTrain
 ",False,,,False,en,3335,9273,http://twitter.com/download/iphone
2016-04-23 19:27:18,realDonaldTrump,"Thank you Bridgeport Connecticut!
MakeAmericaGreatAgain Trump2016
 ",False,,,False,en,2460,8014,http://twitter.com/download/iphone
2016-04-23 16:10:15,realDonaldTrump,"Thank you Waterbury Connecticut!
MakeAmericaGreatAgain Trump2016
 ",False,,,False,en,2757,9122,http://twitter.com/download/iphone
2016-04-23 15:12:06,HillaryClinton,Does Trump think he can fool us into forgetting his hateful rhetoric Sad! ,False,,,False,en,1497,2711,https://about.twitter.com/products/tweetdeck
2016-04-23 14:44:49,realDonaldTrump,"MakeAmericaGreatAgain
Video  ",False,,,False,en,3304,8925,http://twitter.com/download/iphone
2016-04-23 14:02:22,HillaryClinton,Zika has reached the US and we cant wait any longer to act Tell Congress to address this public health crisis ,False,,,False,en,946,1658,http://twitter.com/download/iphone
2016-04-23 13:58:30,realDonaldTrump,Pennsylvania Cast your vote for Trump for POTUS amp ALSO vote for the TRUMP DELEGATES in your congressional district! ,False,,,False,en,7774,16173,http://twitter.com/download/iphone
2016-04-23 12:37:16,realDonaldTrump,Will be spending the day campaigning in Connecticut another state where jobs are being stolen by other countries I will stop this fast!,False,,,False,en,4323,13401,http://twitter.com/download/android
2016-04-23 02:18:39,HillaryClinton,"We all know Donald Trump says offensive things about women Heres what he says about policies that benefit women
",False,,,False,en,4859,9000,http://twitter.com
